TIME L_NU_E L_NU_E_BAR L_NU_X E_NU_E E_NU_E_BAR E_NU_X RMS_NU_E RMS_NU_E_BAR RMS_NU_X ALPHA_NU_E ALPHA_NU_E_BAR ALPHA_NU_X
0.9410000000000001 180708620.30534965 180708620.30534965 180708620.30534965 96.78258599852316 96.78258599852316 96.78258599852316 102.60417850400401 102.60417850400401 102.60417850400401 7.069680039754765 7.069680039754765 7.069680039754765
0.951 175947099.69782114 175947099.69782114 175947099.69782114 96.52574753204014 96.52574753204014 96.52574753204014 102.31091087027775 102.31091087027775 102.31091087027775 7.0997994528271375 7.0997994528271375 7.0997994528271375
0.961 172173916.81686056 172173916.81686056 172173916.81686056 96.2620682537703 96.2620682537703 96.2620682537703 102.01980827819109 102.01980827819109 102.01980827819109 7.116621705833664 7.116621705833664 7.116621705833664
0.971 168400733.93497902 168400733.93497902 168400733.93497902 95.98810746353871 95.98810746353871 95.98810746353871 101.71647242250596 101.71647242250596 101.71647242250596 7.135559930680519 7.135559930680519 7.135559930680519
0.981 164627551.07074195 164627551.07074195 164627551.07074195 95.70325188370431 95.70325188370431 95.70325188370431 101.40011132534767 101.40011132534767 101.40011132534767 7.1568758193527335 7.1568758193527335 7.1568758193527335
0.9909999999999999 160854368.19249249 160854368.19249249 160854368.19249249 95.40683841112906 95.40683841112906 95.40683841112906 101.06986268924545 101.06986268924545 101.06986268924545 7.180870684527964 7.180870684527964 7.180870684527964
1.001 157081185.32333252 157081185.32333252 157081185.32333252 95.09814905619494 95.09814905619494 95.09814905619494 100.72478591133509 100.72478591133509 100.72478591133509 7.207893000401587 7.207893000401587 7.207893000401587
1.011 153746949.31251287 153746949.31251287 153746949.31251287 94.8452481134587 94.8452481134587 94.8452481134587 100.44569625429187 100.44569625429187 100.44569625429187 7.224817464482991 7.224817464482991 7.224817464482991
1.021 150412713.30872452 150412713.30872452 150412713.30872452 94.58256684969284 94.58256684969284 94.58256684969284 100.15499009271532 100.15499009271532 100.15499009271532 7.243817705696113 7.243817705696113 7.243817705696113
1.031 147078477.30493644 147078477.30493644 147078477.30493644 94.30952672874622 94.30952672874622 94.30952672874622 99.8519228377115 99.8519228377115 99.8519228377115 7.265146657025386 7.265146657025386 7.265146657025386
