TIME L_NU_E L_NU_E_BAR L_NU_X E_NU_E E_NU_E_BAR E_NU_X RMS_NU_E RMS_NU_E_BAR RMS_NU_X ALPHA_NU_E ALPHA_NU_E_BAR ALPHA_NU_X
3.7300000000000004 51895326531.74595 51895326531.74595 51895326531.74595 13.657303255800107 13.657303255800107 13.657303255800107 15.371045585712698 15.371045585712698 15.371045585712698 2.749402358380374 2.749402358380374 2.749402358380374
3.7310000000000003 51879308688.611465 51879308688.611465 51879308688.611465 13.656430980941096 13.656430980941096 13.656430980941096 15.370089039521652 15.370089039521652 15.370089039521652 2.7493440057254532 2.7493440057254532 2.7493440057254532
3.732 51863290845.47699 51863290845.47699 51863290845.47699 13.655558278800765 13.655558278800765 13.655558278800765 15.3691319651918 15.3691319651918 15.3691319651918 2.749285756799539 2.749285756799539 2.749285756799539
3.733 51847273002.3425 51847273002.3425 51847273002.3425 13.654685149065074 13.654685149065074 13.654685149065074 15.36817436228005 15.36817436228005 15.36817436228005 2.7492276118153702 2.7492276118153702 2.7492276118153702
3.734 51831255159.20802 51831255159.20802 51831255159.20802 13.653811591419688 13.653811591419688 13.653811591419688 15.367216230342805 15.367216230342805 15.367216230342805 2.7491695709861306 2.7491695709861306 2.7491695709861306
3.735 51815237316.07354 51815237316.07354 51815237316.07354 13.652937605549958 13.652937605549958 13.652937605549958 15.366257568935968 15.366257568935968 15.366257568935968 2.7491116345254345 2.7491116345254345 2.7491116345254345
3.7359999999999998 51799219472.93909 51799219472.93909 51799219472.93909 13.652063191140936 13.652063191140936 13.652063191140936 15.365298377614927 15.365298377614927 15.365298377614927 2.749053802647351 2.749053802647351 2.749053802647351
3.737 51783201629.804596 51783201629.804596 51783201629.804596 13.651188347877348 13.651188347877348 13.651188347877348 15.364338655934576 15.364338655934576 15.364338655934576 2.748996075566296 2.748996075566296 2.748996075566296
3.7380000000000004 51767183786.67011 51767183786.67011 51767183786.67011 13.650313075443618 13.650313075443618 13.650313075443618 15.363378403449298 15.363378403449298 15.363378403449298 2.748938453497165 2.748938453497165 2.748938453497165
3.7390000000000003 51751165943.53564 51751165943.53564 51751165943.53564 13.649437373523874 13.649437373523874 13.649437373523874 15.362417619712978 15.362417619712978 15.362417619712978 2.7488809366552958 2.7488809366552958 2.7488809366552958
3.74 51735148100.40115 51735148100.40115 51735148100.40115 13.648561241801925 13.648561241801925 13.648561241801925 15.361456304278983 15.361456304278983 15.361456304278983 2.7488235252564452 2.7488235252564452 2.7488235252564452
3.741 51719130257.26667 51719130257.26667 51719130257.26667 13.647684679961252 13.647684679961252 13.647684679961252 15.360494456700176 15.360494456700176 15.360494456700176 2.74876621951675 2.74876621951675 2.74876621951675
3.742 51703112414.1322 51703112414.1322 51703112414.1322 13.646807687685053 13.646807687685053 13.646807687685053 15.359532076528915 15.359532076528915 15.359532076528915 2.748709019652848 2.748709019652848 2.748709019652848
3.743 51687094570.99774 51687094570.99774 51687094570.99774 13.64593026465619 13.64593026465619 13.64593026465619 15.358569163317043 15.358569163317043 15.358569163317043 2.748651925881751 2.748651925881751 2.748651925881751
3.7439999999999998 51671076727.863266 51671076727.863266 51671076727.863266 13.645052410557245 13.645052410557245 13.645052410557245 15.357605716615907 15.357605716615907 15.357605716615907 2.7485949384209567 2.7485949384209567 2.7485949384209567
3.745 51655058884.72874 51655058884.72874 51655058884.72874 13.644174125070437 13.644174125070437 13.644174125070437 15.356641735976321 15.356641735976321 15.356641735976321 2.7485380574883282 2.7485380574883282 2.7485380574883282
3.746 51639041041.59428 51639041041.59428 51639041041.59428 13.64329540787774 13.64329540787774 13.64329540787774 15.355677220948609 15.355677220948609 15.355677220948609 2.7484812833022634 2.7484812833022634 2.7484812833022634
3.7470000000000003 51623023198.459816 51623023198.459816 51623023198.459816 13.642416258660763 13.642416258660763 13.642416258660763 15.354712171082568 15.354712171082568 15.354712171082568 2.7484246160814996 2.7484246160814996 2.7484246160814996
3.748 51607005355.32533 51607005355.32533 51607005355.32533 13.641536677100818 13.641536677100818 13.641536677100818 15.353746585927494 15.353746585927494 15.353746585927494 2.748368056045256 2.748368056045256 2.748368056045256
3.749 51590987512.19084 51590987512.19084 51590987512.19084 13.640656662878898 13.640656662878898 13.640656662878898 15.352780465032152 15.352780465032152 15.352780465032152 2.748311603413175 2.748311603413175 2.748311603413175
3.75 51574969669.05635 51574969669.05635 51574969669.05635 13.639776215675699 13.639776215675699 13.639776215675699 15.351813807944819 15.351813807944819 15.351813807944819 2.7482552584053517 2.7482552584053517 2.7482552584053517
3.751 51558951825.92189 51558951825.92189 51558951825.92189 13.638895335171595 13.638895335171595 13.638895335171595 15.350846614213232 15.350846614213232 15.350846614213232 2.7481990212423413 2.7481990212423413 2.7481990212423413
3.752 51542930701.72603 51542930701.72603 51542930701.72603 13.63803573467187 13.63803573467187 13.63803573467187 15.349905185827794 15.349905185827794 15.349905185827794 2.748138571543881 2.748138571543881 2.748138571543881
3.753 51526909577.53014 51526909577.53014 51526909577.53014 13.637175708073624 13.637175708073624 13.637175708073624 15.348963232996834 15.348963232996834 15.348963232996834 2.7480782201005867 2.7480782201005867 2.7480782201005867
3.754 51510888453.33428 51510888453.33428 51510888453.33428 13.636315255059952 13.636315255059952 13.636315255059952 15.34802075527667 15.34802075527667 15.34802075527667 2.7480179671178844 2.7480179671178844 2.7480179671178844
3.7550000000000003 51494867329.13842 51494867329.13842 51494867329.13842 13.635454375313643 13.635454375313643 13.635454375313643 15.347077752223113 15.347077752223113 15.347077752223113 2.747957812801616 2.747957812801616 2.747957812801616
3.7560000000000002 51478846204.94253 51478846204.94253 51478846204.94253 13.634593068517162 13.634593068517162 13.634593068517162 15.346134223391473 15.346134223391473 15.346134223391473 2.7478977573580123 2.7478977573580123 2.7478977573580123
3.757 51462825080.74668 51462825080.74668 51462825080.74668 13.633731334352678 13.633731334352678 13.633731334352678 15.345190168336542 15.345190168336542 15.345190168336542 2.747837800993774 2.747837800993774 2.747837800993774
3.758 51446803956.5508 51446803956.5508 51446803956.5508 13.632869172502012 13.632869172502012 13.632869172502012 15.344245586612606 15.344245586612606 15.344245586612606 2.7477779439159398 2.7477779439159398 2.7477779439159398
3.759 51430782832.35493 51430782832.35493 51430782832.35493 13.632006582646705 13.632006582646705 13.632006582646705 15.34330047777345 15.34330047777345 15.34330047777345 2.747718186332012 2.747718186332012 2.747718186332012
3.76 51414761708.15906 51414761708.15906 51414761708.15906 13.631143564467953 13.631143564467953 13.631143564467953 15.34235484137233 15.34235484137233 15.34235484137233 2.7476585284498993 2.7476585284498993 2.7476585284498993
3.761 51398740583.96318 51398740583.96318 51398740583.96318 13.63028011764666 13.63028011764666 13.63028011764666 15.341408676962002 15.341408676962002 15.341408676962002 2.747598970477941 2.747598970477941 2.747598970477941
3.762 51382719459.76731 51382719459.76731 51382719459.76731 13.629416241863392 13.629416241863392 13.629416241863392 15.340461984094718 15.340461984094718 15.340461984094718 2.7475395126248596 2.7475395126248596 2.7475395126248596
3.763 51366698335.57146 51366698335.57146 51366698335.57146 13.628551936798408 13.628551936798408 13.628551936798408 15.33951476232219 15.33951476232219 15.33951476232219 2.7474801550998307 2.7474801550998307 2.7474801550998307
3.7640000000000002 51350677211.37558 51350677211.37558 51350677211.37558 13.627687202131648 13.627687202131648 13.627687202131648 15.33856701119565 15.33856701119565 15.33856701119565 2.7474208981124244 2.7474208981124244 2.7474208981124244
3.765 51334656087.1797 51334656087.1797 51334656087.1797 13.626822037542723 13.626822037542723 13.626822037542723 15.337618730265788 15.337618730265788 15.337618730265788 2.747361741872622 2.747361741872622 2.747361741872622
3.766 51318634962.98383 51318634962.98383 51318634962.98383 13.625956442710955 13.625956442710955 13.625956442710955 15.336669919082796 15.336669919082796 15.336669919082796 2.7473026865908943 2.7473026865908943 2.7473026865908943
3.767 51302613838.78796 51302613838.78796 51302613838.78796 13.62509041731531 13.62509041731531 13.62509041731531 15.335720577196339 15.335720577196339 15.335720577196339 2.747243732478046 2.747243732478046 2.747243732478046
